,approximate_spotted_by,health,spotted,shots_fired,FIRE,velocity,game_time,tick,steamid,name
24555,[],19,False,0,False,123.46144,1115.7188,4654,76561198995880877,zont1x
24556,[],100,False,0,False,124.72141,1115.7188,4654,76561198201620490,broky
24565,[],19,False,0,False,122.792595,1115.7344,4655,76561198995880877,zont1x
24566,[],100,False,0,False,124.79993,1115.7344,4655,76561198201620490,broky
24575,[],19,False,0,False,122.59482,1115.75,4656,76561198995880877,zont1x
24576,[],100,False,0,False,124.79641,1115.75,4656,76561198201620490,broky
24585,[],19,False,0,False,122.632065,1115.7656,4657,76561198995880877,zont1x
24586,[],100,False,0,False,124.80062,1115.7656,4657,76561198201620490,broky
24595,[],19,False,0,False,122.86027,1115.7812,4658,76561198995880877,zont1x
24596,[],100,False,0,False,124.801025,1115.7812,4658,76561198201620490,broky
24605,[],19,False,0,False,123.23244,1115.7969,4659,76561198995880877,zont1x
24606,[],100,False,0,False,124.79479,1115.7969,4659,76561198201620490,broky
24615,[],19,False,0,False,123.720505,1115.8125,4660,76561198995880877,zont1x
24616,[],100,False,0,False,124.495636,1115.8125,4660,76561198201620490,broky
24625,[],19,False,0,False,124.284874,1115.8281,4661,76561198995880877,zont1x
24626,[],100,False,0,False,124.18094,1115.8281,4661,76561198201620490,broky
24635,[],19,False,0,False,124.79564,1115.8438,4662,76561198995880877,zont1x
24636,[],100,False,0,False,124.10675,1115.8438,4662,76561198201620490,broky
24645,[],19,False,0,False,124.563484,1115.8594,4663,76561198995880877,zont1x
24646,[],100,False,0,False,124.26398,1115.8594,4663,76561198201620490,broky
24655,[],19,False,0,False,124.55798,1115.875,4664,76561198995880877,zont1x
24656,[],100,False,0,False,124.570114,1115.875,4664,76561198201620490,broky
24665,[],19,False,0,False,124.726395,1115.8906,4665,76561198995880877,zont1x
24666,[],100,False,0,False,124.798096,1115.8906,4665,76561198201620490,broky
24675,[],19,False,0,False,124.79754,1115.9062,4666,76561198995880877,zont1x
24676,[],100,False,0,False,124.802475,1115.9062,4666,76561198201620490,broky
24685,[],19,False,0,False,124.800064,1115.9219,4667,76561198995880877,zont1x
24686,[],100,False,0,False,124.80391,1115.9219,4667,76561198201620490,broky
24695,[],19,False,0,False,124.803635,1115.9375,4668,76561198995880877,zont1x
24696,[],100,False,0,False,124.795494,1115.9375,4668,76561198201620490,broky
24705,[],19,False,0,False,124.80042,1115.9531,4669,76561198995880877,zont1x
24706,[],100,False,0,False,124.80094,1115.9531,4669,76561198201620490,broky
24715,[],19,False,0,False,124.80128,1115.9688,4670,76561198995880877,zont1x
24716,[],100,False,0,False,124.80568,1115.9688,4670,76561198201620490,broky
24725,[],19,False,0,False,124.80013,1115.9844,4671,76561198995880877,zont1x
24726,[],100,False,0,False,124.80394,1115.9844,4671,76561198201620490,broky
24735,[],19,False,0,False,124.80088,1116.0,4672,76561198995880877,zont1x
24736,[],100,False,0,False,124.80467,1116.0,4672,76561198201620490,broky
24745,[],19,False,0,False,124.80387,1116.0156,4673,76561198995880877,zont1x
24746,[],100,False,0,False,124.79564,1116.0156,4673,76561198201620490,broky
24755,[],19,False,0,False,124.800064,1116.0312,4674,76561198995880877,zont1x
24756,[],100,False,0,False,124.80495,1116.0312,4674,76561198201620490,broky
24765,[],19,False,0,False,124.79904,1116.0469,4675,76561198995880877,zont1x
24766,[],100,False,0,False,124.79206,1116.0469,4675,76561198201620490,broky
24775,[],19,False,0,False,124.80416,1116.0625,4676,76561198995880877,zont1x
24776,[],100,False,0,False,124.80329,1116.0625,4676,76561198201620490,broky
24785,[],19,False,0,False,124.79817,1116.0781,4677,76561198995880877,zont1x
24786,[],100,False,0,False,124.79912,1116.0781,4677,76561198201620490,broky
24795,[],19,False,0,False,124.80392,1116.0938,4678,76561198995880877,zont1x
24796,[],100,False,0,False,124.80628,1116.0938,4678,76561198201620490,broky
24805,[],19,False,0,False,124.79902,1116.1094,4679,76561198995880877,zont1x
24806,[],100,False,0,False,124.79591,1116.1094,4679,76561198201620490,broky
24815,[],19,False,0,False,124.798485,1116.125,4680,76561198995880877,zont1x
24816,[],100,False,0,False,123.35222,1116.125,4680,76561198201620490,broky
24825,[],19,False,0,False,124.80288,1116.1406,4681,76561198995880877,zont1x
24826,[],100,False,0,False,122.28514,1116.1406,4681,76561198201620490,broky
24835,[],19,False,0,False,124.79501,1116.1562,4682,76561198995880877,zont1x
24836,[],100,False,0,False,121.53831,1116.1562,4682,76561198201620490,broky
24845,[],19,False,0,False,124.80279,1116.1719,4683,76561198995880877,zont1x
24846,[],100,False,0,False,121.28005,1116.1719,4683,76561198201620490,broky
24855,[],19,False,0,False,124.799866,1116.1875,4684,76561198995880877,zont1x
24856,[],100,False,0,False,121.368645,1116.1875,4684,76561198201620490,broky
24865,[],19,False,0,False,124.7975,1116.2031,4685,76561198995880877,zont1x
24866,[],100,False,0,False,122.19134,1116.2031,4685,76561198201620490,broky
24875,[],19,False,0,False,124.7967,1116.2188,4686,76561198995880877,zont1x
24876,[],100,False,0,False,123.2591,1116.2188,4686,76561198201620490,broky
24885,[],19,False,0,False,124.79942,1116.2344,4687,76561198995880877,zont1x
24886,[],100,False,0,False,124.12077,1116.2344,4687,76561198201620490,broky
24895,[],19,False,0,False,124.80352,1116.25,4688,76561198995880877,zont1x
24896,[],100,False,0,False,124.801315,1116.25,4688,76561198201620490,broky
24905,[],19,False,0,False,124.80166,1116.2656,4689,76561198995880877,zont1x
24906,[],100,False,0,False,124.80353,1116.2656,4689,76561198201620490,broky
24915,[],19,False,0,False,124.79479,1116.2812,4690,76561198995880877,zont1x
24916,[],100,False,0,False,124.80354,1116.2812,4690,76561198201620490,broky
24925,[],19,False,0,False,124.80259,1116.2969,4691,76561198995880877,zont1x
24926,[],100,False,0,False,124.80435,1116.2969,4691,76561198201620490,broky
24935,[],19,False,0,False,124.799644,1116.3125,4692,76561198995880877,zont1x
24936,[],100,False,0,False,124.79574,1116.3125,4692,76561198201620490,broky
24945,[],19,False,0,False,124.800575,1116.3281,4693,76561198995880877,zont1x
24946,[],100,False,0,False,124.80272,1116.3281,4693,76561198201620490,broky
24955,[],19,False,0,False,124.803734,1116.3438,4694,76561198995880877,zont1x
24956,[],100,False,0,False,124.797295,1116.3438,4694,76561198201620490,broky
24965,[],19,False,0,False,124.797165,1116.3594,4695,76561198995880877,zont1x
24966,[],100,False,0,False,124.79849,1116.3594,4695,76561198201620490,broky
24975,[],19,False,0,False,124.7998,1116.375,4696,76561198995880877,zont1x
24976,[],100,False,0,False,124.80679,1116.375,4696,76561198201620490,broky
24985,[],19,False,0,False,124.80022,1116.3906,4697,76561198995880877,zont1x
24986,[],100,False,0,False,124.7926,1116.3906,4697,76561198201620490,broky
24995,[],19,False,0,False,124.79901,1116.4062,4698,76561198995880877,zont1x
24996,[],100,False,0,False,124.80488,1116.4062,4698,76561198201620490,broky
25005,[],19,False,0,False,124.796104,1116.4219,4699,76561198995880877,zont1x
25006,[],100,False,0,False,124.79888,1116.4219,4699,76561198201620490,broky
25015,[],19,False,0,False,124.80004,1116.4375,4700,76561198995880877,zont1x
25016,[],100,False,0,False,124.79983,1116.4375,4700,76561198201620490,broky
25025,[],19,False,0,False,124.796715,1116.4531,4701,76561198995880877,zont1x
25026,[],100,False,0,False,124.79405,1116.4531,4701,76561198201620490,broky
25035,[],19,False,0,False,122.89845,1116.4688,4702,76561198995880877,zont1x
25036,[],100,False,0,False,124.7984,1116.4688,4702,76561198201620490,broky
25045,[],19,False,0,False,123.467476,1116.4844,4703,76561198995880877,zont1x
25046,[],100,False,0,False,124.38285,1116.4844,4703,76561198201620490,broky
25055,[],19,False,0,False,124.42041,1116.5,4704,76561198995880877,zont1x
25056,[],100,False,0,False,122.83392,1116.5,4704,76561198201620490,broky
25065,[],19,False,0,False,124.78777,1116.5156,4705,76561198995880877,zont1x
25066,[],100,False,0,False,121.597,1116.5156,4705,76561198201620490,broky
25075,[],19,False,0,False,124.78501,1116.5312,4706,76561198995880877,zont1x
25076,[],100,False,0,False,121.099495,1116.5312,4706,76561198201620490,broky
25085,[],19,False,0,False,124.78225,1116.5469,4707,76561198995880877,zont1x
25086,[],100,False,0,False,120.90668,1116.5469,4707,76561198201620490,broky
25095,[],19,False,0,False,124.78225,1116.5625,4708,76561198995880877,zont1x
25096,[],100,False,0,False,121.356834,1116.5625,4708,76561198201620490,broky
25105,[],19,False,0,False,124.78225,1116.5781,4709,76561198995880877,zont1x
25106,[],100,False,0,False,122.25034,1116.5781,4709,76561198201620490,broky
25115,[],19,False,0,False,124.78225,1116.5938,4710,76561198995880877,zont1x
25116,[],100,False,0,False,123.34238,1116.5938,4710,76561198201620490,broky
25125,[],19,False,0,False,124.7933,1116.6094,4711,76561198995880877,zont1x
25126,[],100,False,0,False,124.23654,1116.6094,4711,76561198201620490,broky
25135,[],19,False,0,False,124.78777,1116.625,4712,76561198995880877,zont1x
25136,[],100,False,0,False,124.7966,1116.625,4712,76561198201620490,broky
25145,[],19,False,0,False,124.78501,1116.6406,4713,76561198995880877,zont1x
25146,[],100,False,0,False,124.806404,1116.6406,4713,76561198201620490,broky
25155,[],19,False,0,False,124.78501,1116.6562,4714,76561198995880877,zont1x
25156,[],100,False,0,False,124.79603,1116.6562,4714,76561198201620490,broky
25165,[],19,False,0,False,124.78225,1116.6719,4715,76561198995880877,zont1x
25166,[],100,False,0,False,124.79899,1116.6719,4715,76561198201620490,broky
25175,[],19,False,0,False,124.78225,1116.6875,4716,76561198995880877,zont1x
25176,[],100,False,0,False,124.79354,1116.6875,4716,76561198201620490,broky
25185,[],19,False,0,False,124.78225,1116.7031,4717,76561198995880877,zont1x
25186,[],100,False,0,False,124.79855,1116.7031,4717,76561198201620490,broky
25195,[],19,False,0,False,124.78225,1116.7188,4718,76561198995880877,zont1x
25196,[],100,False,0,False,124.801704,1116.7188,4718,76561198201620490,broky
25205,[],19,False,0,False,124.78225,1116.7344,4719,76561198995880877,zont1x
25206,[],100,False,0,False,124.79695,1116.7344,4719,76561198201620490,broky
25215,[],19,False,0,False,124.78225,1116.75,4720,76561198995880877,zont1x
25216,[],100,False,0,False,124.80153,1116.75,4720,76561198201620490,broky
25225,[],19,False,0,False,124.78225,1116.7656,4721,76561198995880877,zont1x
25226,[],100,False,0,False,124.79581,1116.7656,4721,76561198201620490,broky
25235,[],19,False,0,False,124.78225,1116.7812,4722,76561198995880877,zont1x
25236,[],100,False,0,False,124.806595,1116.7812,4722,76561198201620490,broky
25245,[],19,False,0,False,124.78225,1116.7969,4723,76561198995880877,zont1x
25246,[],100,False,0,False,124.80342,1116.7969,4723,76561198201620490,broky
25255,[],19,False,0,False,124.78225,1116.8125,4724,76561198995880877,zont1x
25256,[],100,False,0,False,124.801186,1116.8125,4724,76561198201620490,broky
25265,[],19,False,0,False,124.78225,1116.8281,4725,76561198995880877,zont1x
25266,[],100,False,0,False,124.79823,1116.8281,4725,76561198201620490,broky
25275,[],19,False,0,False,124.78225,1116.8438,4726,76561198995880877,zont1x
25276,[],100,False,0,False,124.80726,1116.8438,4726,76561198201620490,broky
25285,[],19,False,0,False,124.78225,1116.8594,4727,76561198995880877,zont1x
25286,[],100,False,0,False,124.54701,1116.8594,4727,76561198201620490,broky
25295,[],19,False,0,False,124.78225,1116.875,4728,76561198995880877,zont1x
25296,[],100,False,0,False,121.20141,1116.875,4728,76561198201620490,broky
25305,[],19,False,0,False,124.78225,1116.8906,4729,76561198995880877,zont1x
25306,[],100,False,0,False,118.64639,1116.8906,4729,76561198201620490,broky
25315,[],19,False,0,False,124.78225,1116.9062,4730,76561198995880877,zont1x
25316,[],100,False,0,False,116.3086,1116.9062,4730,76561198201620490,broky
25325,[],19,False,0,False,124.78225,1116.9219,4731,76561198995880877,zont1x
25326,[],100,False,0,False,114.15335,1116.9219,4731,76561198201620490,broky
25335,[],19,False,0,False,123.6332,1116.9375,4732,76561198995880877,zont1x
25336,[],100,False,0,False,110.38125,1116.9375,4732,76561198201620490,broky
25345,[],19,False,0,False,119.97061,1116.9531,4733,76561198995880877,zont1x
25346,[],100,False,0,False,107.02192,1116.9531,4733,76561198201620490,broky
25355,[],19,False,0,False,115.73349,1116.9688,4734,76561198995880877,zont1x
25356,[],100,False,0,False,104.091064,1116.9688,4734,76561198201620490,broky
25365,[],19,False,0,False,112.65647,1116.9844,4735,76561198995880877,zont1x
25366,[],100,False,0,False,101.6254,1116.9844,4735,76561198201620490,broky
25375,[],19,False,0,False,109.84186,1117.0,4736,76561198995880877,zont1x
25376,[],100,False,0,False,99.530525,1117.0,4736,76561198201620490,broky
25385,[],19,False,0,False,107.23992,1117.0156,4737,76561198995880877,zont1x
25386,[],100,False,0,False,97.7425,1117.0156,4737,76561198201620490,broky
25395,[],19,False,0,False,104.84515,1117.0312,4738,76561198995880877,zont1x
25396,[],100,False,0,False,96.23211,1117.0312,4738,76561198201620490,broky
25405,[],19,False,0,False,102.66031,1117.0469,4739,76561198995880877,zont1x
25406,[],100,False,0,False,86.36015,1117.0469,4739,76561198201620490,broky
25415,[],19,False,0,False,97.43434,1117.0625,4740,76561198995880877,zont1x
25416,[],100,False,0,False,81.60448,1117.0625,4740,76561198201620490,broky
25425,[],19,False,0,False,87.634285,1117.0781,4741,76561198995880877,zont1x
25426,[],100,False,0,False,81.60547,1117.0781,4741,76561198201620490,broky
25435,[],19,False,0,False,76.54431,1117.0938,4742,76561198995880877,zont1x
25436,[],100,False,0,False,81.60146,1117.0938,4742,76561198201620490,broky
25445,[],19,False,0,False,67.9955,1117.1094,4743,76561198995880877,zont1x
25446,[],100,False,0,False,81.597885,1117.1094,4743,76561198201620490,broky
25455,[],19,False,0,False,59.416306,1117.125,4744,76561198995880877,zont1x
25456,[],100,False,0,False,81.59409,1117.125,4744,76561198201620490,broky
25465,[],19,False,0,False,50.892353,1117.1406,4745,76561198995880877,zont1x
25466,[],100,False,0,False,81.60296,1117.1406,4745,76561198201620490,broky
25475,[],19,False,0,False,42.332493,1117.1562,4746,76561198995880877,zont1x
25476,[],100,False,0,False,81.60322,1117.1562,4746,76561198201620490,broky
25485,[],19,False,0,False,33.79197,1117.1719,4747,76561198995880877,zont1x
25486,[],100,False,0,False,81.417496,1117.1719,4747,76561198201620490,broky
25495,[],19,False,0,False,27.820232,1117.1875,4748,76561198995880877,zont1x
25496,[],100,False,0,False,81.21283,1117.1875,4748,76561198201620490,broky
25505,[],19,False,0,False,21.514278,1117.2031,4749,76561198995880877,zont1x
25506,[],100,False,0,False,81.14326,1117.2031,4749,76561198201620490,broky
25515,[],19,False,0,False,14.16147,1117.2188,4750,76561198995880877,zont1x
25516,[],100,False,0,False,81.23329,1117.2188,4750,76561198201620490,broky
25525,[],19,False,0,False,7.6676893,1117.2344,4751,76561198995880877,zont1x
25526,[],100,False,0,False,81.42334,1117.2344,4751,76561198201620490,broky
25535,[],19,False,0,False,1.1711456,1117.25,4752,76561198995880877,zont1x
25536,[],100,False,0,False,81.6002,1117.25,4752,76561198201620490,broky
25545,[],19,False,0,False,0.0,1117.2656,4753,76561198995880877,zont1x
25546,[],100,False,0,False,81.60118,1117.2656,4753,76561198201620490,broky
25555,[],19,False,0,False,0.0,1117.2812,4754,76561198995880877,zont1x
25556,[],100,False,0,False,81.5715,1117.2812,4754,76561198201620490,broky
25565,[],19,False,0,False,0.0,1117.2969,4755,76561198995880877,zont1x
25566,[],100,False,0,False,81.41584,1117.2969,4755,76561198201620490,broky
25575,[],19,False,0,False,0.0,1117.3125,4756,76561198995880877,zont1x
25576,[],100,False,0,False,81.40742,1117.3125,4756,76561198201620490,broky
25585,[],19,False,0,False,0.0,1117.3281,4757,76561198995880877,zont1x
25586,[],100,False,0,False,81.52977,1117.3281,4757,76561198201620490,broky
25595,[],19,False,0,False,0.0,1117.3438,4758,76561198995880877,zont1x
25596,[],100,False,0,False,81.59929,1117.3438,4758,76561198201620490,broky
25605,[],19,False,0,False,0.0,1117.3594,4759,76561198995880877,zont1x
25606,[],100,False,0,False,81.60552,1117.3594,4759,76561198201620490,broky
25615,[],19,False,0,False,0.0,1117.375,4760,76561198995880877,zont1x
25616,[],100,False,0,False,81.59712,1117.375,4760,76561198201620490,broky
25625,[],19,False,0,False,0.0,1117.3906,4761,76561198995880877,zont1x
25626,[],100,False,0,False,81.600266,1117.3906,4761,76561198201620490,broky
25635,[],19,False,0,False,0.0,1117.4062,4762,76561198995880877,zont1x
25636,[],100,False,0,False,81.601,1117.4062,4762,76561198201620490,broky
25645,[],19,False,0,False,0.0,1117.4219,4763,76561198995880877,zont1x
25646,[],100,False,0,False,81.41914,1117.4219,4763,76561198201620490,broky
25655,[],19,False,0,False,1.7953968,1117.4375,4764,76561198995880877,zont1x
25656,[],100,False,0,False,81.19901,1117.4375,4764,76561198201620490,broky
25665,[],19,False,0,False,11.697648,1117.4531,4765,76561198995880877,zont1x
25666,[],100,False,0,False,81.13089,1117.4531,4765,76561198201620490,broky
25675,[],19,False,0,False,17.252302,1117.4688,4766,76561198995880877,zont1x
25676,[],100,False,0,False,81.22178,1117.4688,4766,76561198201620490,broky
25685,[],19,False,0,False,21.751822,1117.4844,4767,76561198995880877,zont1x
25686,[],100,False,0,False,81.43185,1117.4844,4767,76561198201620490,broky
